timestamp,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,city
2026-08-17 21:00:00,17.66,83.4,14.64,17.61,0.64,0.64,1008.52,84.4,10.66,189.2,3.0,UK_Average
2026-08-17 22:00:00,17.25,86.0,14.77,17.28,0.88,0.88,1008.21,87.0,10.51,224.3,0.0,UK_Average
2026-08-17 23:00:00,17.19,84.9,14.39,16.92,0.67,0.67,1007.72,85.7,11.74,197.8,0.0,UK_Average
2026-08-18 00:00:00,16.92,86.9,14.59,16.7,0.35,0.35,1007.29,91.1,11.81,201.6,0.0,UK_Average
2026-08-18 01:00:00,16.43,90.6,14.81,16.18,0.51,0.51,1006.47,93.9,12.65,207.1,0.0,UK_Average
2026-08-18 02:00:00,16.51,91.4,15.01,16.17,0.11,0.11,1005.85,94.4,13.78,211.9,0.0,UK_Average
2026-08-18 03:00:00,16.72,91.3,15.23,16.43,0.12,0.12,1005.37,96.7,14.02,228.8,0.0,UK_Average
2026-08-18 04:00:00,16.94,91.9,15.56,16.74,0.06,0.06,1004.95,97.6,14.24,258.5,0.0,UK_Average
2026-08-18 05:00:00,17.0,92.8,15.79,16.87,0.05,0.05,1004.66,99.5,14.42,255.7,0.0,UK_Average
2026-08-18 06:00:00,16.99,92.8,15.8,16.76,0.17,0.17,1004.26,92.8,15.13,258.7,0.0,UK_Average
2026-08-18 07:00:00,17.22,91.5,15.8,17.08,0.04,0.04,1004.33,84.9,14.59,258.4,19.2,UK_Average
2026-08-18 08:00:00,17.63,88.7,15.69,17.36,0.05,0.05,1004.51,86.0,15.02,260.7,94.3,UK_Average
2026-08-18 09:00:00,18.11,83.7,15.31,17.58,0.04,0.04,1004.49,95.8,15.91,263.1,193.9,UK_Average
2026-08-18 10:00:00,18.6,77.7,14.56,17.54,0.08,0.08,1004.52,92.5,17.48,269.8,287.7,UK_Average
2026-08-18 11:00:00,19.19,71.3,13.82,17.79,0.05,0.05,1004.68,93.7,17.95,270.1,398.4,UK_Average
2026-08-18 12:00:00,19.35,67.9,13.21,17.69,0.03,0.03,1004.72,92.6,18.37,268.8,415.6,UK_Average
2026-08-18 13:00:00,19.66,65.4,12.91,17.89,0.03,0.03,1004.68,99.0,18.63,265.8,459.6,UK_Average
2026-08-18 14:00:00,19.65,64.8,12.81,17.78,0.03,0.03,1004.47,95.7,18.79,263.3,407.4,UK_Average
2026-08-18 15:00:00,19.57,65.2,12.81,17.56,0.02,0.02,1004.21,94.0,19.76,263.3,382.0,UK_Average
2026-08-18 16:00:00,19.35,65.5,12.72,17.23,0.02,0.02,1003.93,95.9,20.44,263.6,359.6,UK_Average
2026-08-18 17:00:00,18.81,66.9,12.47,16.73,0.03,0.03,1003.76,94.9,19.6,263.3,275.6,UK_Average
2026-08-18 18:00:00,18.46,67.9,12.39,16.53,0.02,0.02,1003.62,96.1,18.27,264.4,183.0,UK_Average
2026-08-18 19:00:00,17.96,70.1,12.32,16.35,0.01,0.01,1003.44,99.5,16.08,260.2,107.1,UK_Average
2026-08-18 20:00:00,17.35,73.2,12.44,15.99,0.02,0.02,1003.34,94.1,14.48,257.7,34.5,UK_Average
